2025-09-22 17:32:31,971 INFO    StreamThr :22202 [internal.py:wandb_internal():86] W&B internal server running at pid: 22202, started at: 2025-09-22 17:32:31.968446
2025-09-22 17:32:33,196 DEBUG   HandlerThread:22202 [system_monitor.py:probe():223] {'os': 'Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.12.11', 'heartbeatAt': '2025-09-22T17:32:32.985744', 'startedAt': '2025-09-22T17:32:31.869261', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'EDA.ipynb', 'codePathLocal': 'EDA.ipynb', 'root': '/app', 'git': {'remote': 'git@github.com:DCook-WGU/nd0821-c2-build-model-workflow-exercises.git', 'commit': '45723de503e770f4275d395596cccf61665d8b2b'}, 'email': 'dcoo230@wgu.edu', 'host': 'b438a12722c6', 'username': 'root', 'executable': '/opt/miniconda/envs/mlflow-37893788610fbf273a0c062abdf61edcd87ec470/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3299.9959999999996, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3299.996, 'min': 0.0, 'max': 0.0}, {'current': 3299.996, 'min': 0.0, 'max': 0.0}, {'current': 3299.996, 'min': 0.0, 'max': 0.0}, {'current': 3299.996, 'min': 0.0, 'max': 0.0}, {'current': 3299.996, 'min': 0.0, 'max': 0.0}, {'current': 3299.996, 'min': 0.0, 'max': 0.0}, {'current': 3299.996, 'min': 0.0, 'max': 0.0}, {'current': 3299.996, 'min': 0.0, 'max': 0.0}, {'current': 3299.996, 'min': 0.0, 'max': 0.0}, {'current': 3299.996, 'min': 0.0, 'max': 0.0}, {'current': 3299.996, 'min': 0.0, 'max': 0.0}, {'current': 3299.996, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 25.275775909423828}}, 'memory': {'total': 31.294116973876953}}
2025-09-22 17:32:33,196 INFO    HandlerThread:22202 [system_monitor.py:probe():224] Finished collecting system info
2025-09-22 17:32:33,197 INFO    HandlerThread:22202 [system_monitor.py:probe():227] Publishing system info
2025-09-22 17:32:33,197 DEBUG   HandlerThread:22202 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2025-09-22 17:32:33,730 INFO    Thread-12 :22202 [dir_watcher.py:_on_file_created():271] file/dir created: /app/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250922_173231-2wb13zck/files/conda-environment.yaml
2025-09-22 17:32:35,166 DEBUG   HandlerThread:22202 [system_info.py:_save_conda():219] Saving conda packages done
2025-09-22 17:32:35,167 DEBUG   HandlerThread:22202 [system_info.py:_save_code():44] Saving code
2025-09-22 17:32:35,167 WARNING HandlerThread:22202 [system_info.py:_save_code():46] unable to save code -- program entry not found
2025-09-22 17:32:35,168 DEBUG   HandlerThread:22202 [system_info.py:_save_patches():82] Saving git patches
2025-09-22 17:32:35,741 INFO    Thread-12 :22202 [dir_watcher.py:_on_file_modified():288] file/dir modified: /app/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250922_173231-2wb13zck/files/conda-environment.yaml
2025-09-22 17:32:40,787 INFO    Thread-12 :22202 [dir_watcher.py:_on_file_created():271] file/dir created: /app/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250922_173231-2wb13zck/files/diff.patch
2025-09-22 17:32:45,401 ERROR   HandlerThread:22202 [system_info.py:_save_patches():123] Error generating diff: Command '['git', 'diff', '--submodule=diff', 'HEAD']' timed out after 5 seconds
2025-09-22 17:32:45,401 DEBUG   HandlerThread:22202 [system_info.py:_save_patches():124] Saving git patches done
2025-09-22 17:32:45,407 INFO    HandlerThread:22202 [system_monitor.py:probe():229] Finished publishing system info
2025-09-22 17:32:45,412 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:32:45,412 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: keepalive
2025-09-22 17:32:45,413 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:32:45,413 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: keepalive
2025-09-22 17:32:45,414 DEBUG   SenderThread:22202 [sender.py:send():378] send: files
2025-09-22 17:32:45,414 INFO    SenderThread:22202 [sender.py:_save_file():1365] saving file wandb-metadata.json with policy now
2025-09-22 17:32:45,597 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: python_packages
2025-09-22 17:32:45,598 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: python_packages
2025-09-22 17:32:45,601 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:32:45,602 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:32:45,603 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:32:45,834 INFO    Thread-12 :22202 [dir_watcher.py:_on_file_created():271] file/dir created: /app/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250922_173231-2wb13zck/files/wandb-metadata.json
2025-09-22 17:32:45,837 INFO    Thread-12 :22202 [dir_watcher.py:_on_file_created():271] file/dir created: /app/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250922_173231-2wb13zck/files/requirements.txt
2025-09-22 17:32:45,846 DEBUG   SenderThread:22202 [sender.py:send():378] send: telemetry
2025-09-22 17:32:45,930 INFO    wandb-upload_0:22202 [upload_job.py:push():131] Uploaded file /tmp/tmpd99ocsdowandb/fnu0jtrg-wandb-metadata.json
2025-09-22 17:32:46,433 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: log_artifact
2025-09-22 17:32:46,434 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: log_artifact
2025-09-22 17:32:46,476 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: pause
2025-09-22 17:32:46,477 INFO    HandlerThread:22202 [handler.py:handle_request_pause():708] stopping system metrics thread
2025-09-22 17:32:46,477 INFO    HandlerThread:22202 [system_monitor.py:finish():203] Stopping system monitor
2025-09-22 17:32:46,477 DEBUG   SystemMonitor:22202 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-09-22 17:32:46,478 DEBUG   SystemMonitor:22202 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-09-22 17:32:46,478 DEBUG   SystemMonitor:22202 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-09-22 17:32:46,478 INFO    HandlerThread:22202 [interfaces.py:finish():202] Joined cpu monitor
2025-09-22 17:32:46,479 INFO    HandlerThread:22202 [interfaces.py:finish():202] Joined disk monitor
2025-09-22 17:32:46,480 INFO    HandlerThread:22202 [interfaces.py:finish():202] Joined memory monitor
2025-09-22 17:32:46,480 INFO    HandlerThread:22202 [interfaces.py:finish():202] Joined network monitor
2025-09-22 17:32:47,749 INFO    wandb-upload_0:22202 [upload_job.py:push():89] Uploaded file /root/.local/share/wandb/artifacts/staging/tmpa6vzae4f
2025-09-22 17:32:48,349 INFO    SenderThread:22202 [sender.py:send_request_log_artifact():1431] logged artifact source-exercise_4-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6MjA3NDcyOTM0MQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc0OTgzMjc3OA==', 'latestArtifact': None}}
2025-09-22 17:32:48,349 DEBUG   SenderThread:22202 [sender.py:send():378] send: stats
2025-09-22 17:32:48,349 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:32:53,968 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:32:58,969 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:33:00,598 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:33:00,598 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:33:00,599 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:33:04,769 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:33:05,665 INFO    Thread-12 :22202 [dir_watcher.py:_on_file_modified():288] file/dir modified: /app/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20250922_173231-2wb13zck/files/config.yaml
2025-09-22 17:33:09,911 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:33:14,913 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:33:15,598 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:33:15,599 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:33:15,642 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:33:20,793 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:33:26,411 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:33:30,598 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:33:30,599 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:33:30,642 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:33:31,756 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:33:36,756 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:33:41,757 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:33:45,598 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:33:45,599 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:33:45,642 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:33:47,722 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:33:53,419 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:33:58,420 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:34:00,599 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:34:00,600 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:34:00,641 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:34:03,765 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:34:08,766 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:34:13,767 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:34:15,599 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:34:15,600 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:34:15,641 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:34:18,778 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:34:24,393 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:34:29,394 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:34:30,599 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:34:30,600 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:34:30,643 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:34:34,764 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:34:39,765 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:34:44,766 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:34:45,599 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:34:45,600 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:34:45,643 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:34:50,696 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:34:56,320 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:35:00,599 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:35:00,600 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:35:00,641 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:35:01,767 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:35:06,768 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:35:11,768 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:35:15,599 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:35:15,600 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:35:15,641 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:35:17,767 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:35:22,768 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:35:28,400 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:35:30,600 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:35:30,601 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:35:30,644 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:35:33,741 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:35:38,742 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:35:42,576 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: resume
2025-09-22 17:35:42,577 INFO    HandlerThread:22202 [handler.py:handle_request_resume():699] starting system metrics thread
2025-09-22 17:35:42,578 INFO    HandlerThread:22202 [system_monitor.py:start():194] Starting system monitor
2025-09-22 17:35:42,579 INFO    SystemMonitor:22202 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-09-22 17:35:42,581 INFO    SystemMonitor:22202 [interfaces.py:start():190] Started cpu monitoring
2025-09-22 17:35:42,583 INFO    SystemMonitor:22202 [interfaces.py:start():190] Started disk monitoring
2025-09-22 17:35:42,585 INFO    SystemMonitor:22202 [interfaces.py:start():190] Started memory monitoring
2025-09-22 17:35:42,589 INFO    SystemMonitor:22202 [interfaces.py:start():190] Started network monitoring
2025-09-22 17:35:43,364 DEBUG   SenderThread:22202 [sender.py:send():378] send: use_artifact
2025-09-22 17:35:44,365 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:35:44,718 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: log_artifact
2025-09-22 17:35:44,720 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: log_artifact
2025-09-22 17:35:44,726 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: pause
2025-09-22 17:35:44,727 INFO    HandlerThread:22202 [handler.py:handle_request_pause():708] stopping system metrics thread
2025-09-22 17:35:44,727 INFO    HandlerThread:22202 [system_monitor.py:finish():203] Stopping system monitor
2025-09-22 17:35:44,729 DEBUG   SystemMonitor:22202 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-09-22 17:35:44,729 INFO    HandlerThread:22202 [interfaces.py:finish():202] Joined cpu monitor
2025-09-22 17:35:44,729 DEBUG   SystemMonitor:22202 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-09-22 17:35:44,731 DEBUG   SystemMonitor:22202 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-09-22 17:35:44,730 INFO    HandlerThread:22202 [interfaces.py:finish():202] Joined disk monitor
2025-09-22 17:35:44,732 INFO    HandlerThread:22202 [interfaces.py:finish():202] Joined memory monitor
2025-09-22 17:35:44,733 INFO    HandlerThread:22202 [interfaces.py:finish():202] Joined network monitor
2025-09-22 17:35:45,600 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:35:45,600 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:35:45,875 INFO    wandb-upload_0:22202 [upload_job.py:push():89] Uploaded file /root/.local/share/wandb/artifacts/staging/tmp57undtf8
2025-09-22 17:35:46,730 INFO    SenderThread:22202 [sender.py:send_request_log_artifact():1431] logged artifact source-exercise_4-EDA.ipynb - {'id': 'QXJ0aWZhY3Q6MjA3NDczNjI4Ng==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjc0OTgzMjc3OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjA3NDcyOTM0MQ==', 'versionIndex': 0}}}
2025-09-22 17:35:46,731 DEBUG   SenderThread:22202 [sender.py:send():378] send: stats
2025-09-22 17:35:46,731 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:35:49,886 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:35:55,531 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:36:00,532 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:36:00,600 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:36:00,602 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:36:00,644 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:36:05,798 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:36:10,799 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:36:15,600 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:36:15,602 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:36:15,644 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:36:16,729 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:36:21,729 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:36:27,396 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:36:30,601 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:36:30,603 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:36:30,645 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:36:32,782 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:36:37,782 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:36:42,783 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:36:45,601 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:36:45,601 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:36:45,641 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:36:48,680 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:36:53,681 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:36:59,318 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:37:00,603 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:37:00,603 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:37:00,604 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:37:04,762 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:37:09,763 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:37:14,765 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:37:15,601 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:37:15,602 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:37:15,645 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:37:20,704 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:37:25,706 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:37:30,602 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:37:30,603 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:37:30,643 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:37:35,762 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:37:40,764 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:37:45,601 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: stop_status
2025-09-22 17:37:45,602 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: stop_status
2025-09-22 17:37:45,643 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: internal_messages
2025-09-22 17:37:46,712 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: status_report
2025-09-22 17:37:49,294 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: resume
2025-09-22 17:37:49,294 INFO    HandlerThread:22202 [handler.py:handle_request_resume():699] starting system metrics thread
2025-09-22 17:37:49,295 INFO    HandlerThread:22202 [system_monitor.py:start():194] Starting system monitor
2025-09-22 17:37:49,295 INFO    SystemMonitor:22202 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-09-22 17:37:49,296 INFO    SystemMonitor:22202 [interfaces.py:start():190] Started cpu monitoring
2025-09-22 17:37:49,297 INFO    SystemMonitor:22202 [interfaces.py:start():190] Started disk monitoring
2025-09-22 17:37:49,298 INFO    SystemMonitor:22202 [interfaces.py:start():190] Started memory monitoring
2025-09-22 17:37:49,300 INFO    SystemMonitor:22202 [interfaces.py:start():190] Started network monitoring
2025-09-22 17:37:50,619 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: log_artifact
2025-09-22 17:37:50,620 DEBUG   SenderThread:22202 [sender.py:send_request():405] send_request: log_artifact
2025-09-22 17:37:50,625 DEBUG   HandlerThread:22202 [handler.py:handle_request():146] handle_request: pause
2025-09-22 17:37:50,626 INFO    HandlerThread:22202 [handler.py:handle_request_pause():708] stopping system metrics thread
2025-09-22 17:37:50,626 INFO    HandlerThread:22202 [system_monitor.py:finish():203] Stopping system monitor
2025-09-22 17:37:50,627 DEBUG   SystemMonitor:22202 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-09-22 17:37:50,628 INFO    HandlerThread:22202 [interfaces.py:finish():202] Joined cpu monitor
2025-09-22 17:37:50,628 DEBUG   SystemMonitor:22202 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-09-22 17:37:50,628 INFO    HandlerThread:22202 [interfaces.py:finish():202] Joined disk monitor
2025-09-22 17:37:50,629 DEBUG   SystemMonitor:22202 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-09-22 17:37:50,629 INFO    HandlerThread:22202 [interfaces.py:finish():202] Joined memory monitor
2025-09-22 17:37:50,631 INFO    HandlerThread:22202 [interfaces.py:finish():202] Joined network monitor
